Start Time,End Time,Tag,Note,Tree Type,Is Success
Wed Nov 27 08:58:13 GMT+08:00 2019,Wed Nov 27 09:23:13 GMT+08:00 2019,Unset,,Ginkgo,TRUE
Wed Nov 27 09:28:32 GMT+08:00 2019,Wed Nov 27 09:53:32 GMT+08:00 2019,Unset,,Ginkgo,TRUE
Wed Nov 27 09:59:35 GMT+08:00 2019,Wed Nov 27 10:24:35 GMT+08:00 2019,Unset,,Ginkgo,TRUE
Wed Nov 27 11:52:17 GMT+08:00 2019,Wed Nov 27 12:17:17 GMT+08:00 2019,Unset,,Kitty,TRUE
Wed Nov 27 12:22:40 GMT+08:00 2019,Wed Nov 27 12:47:40 GMT+08:00 2019,Unset,,Kitty,TRUE
Wed Nov 27 12:53:51 GMT+08:00 2019,Wed Nov 27 13:18:51 GMT+08:00 2019,Unset,,Kitty,TRUE
Wed Nov 27 13:24:48 GMT+08:00 2019,Wed Nov 27 13:49:48 GMT+08:00 2019,Unset,,Kitty,TRUE
Wed Nov 27 14:15:13 GMT+08:00 2019,Wed Nov 27 14:40:13 GMT+08:00 2019,Unset,,Bamboo,TRUE
Wed Nov 27 14:46:31 GMT+08:00 2019,Wed Nov 27 15:11:31 GMT+08:00 2019,Unset,,Bamboo,TRUE
Wed Nov 27 15:19:40 GMT+08:00 2019,Wed Nov 27 15:44:40 GMT+08:00 2019,Unset,,Bamboo,TRUE
Wed Nov 27 15:50:08 GMT+08:00 2019,Wed Nov 27 16:15:08 GMT+08:00 2019,Unset,,Bamboo,TRUE
Wed Nov 27 21:18:50 GMT+08:00 2019,Wed Nov 27 21:43:50 GMT+08:00 2019,Guitar,,Doggo Tree,TRUE
Thu Nov 28 14:10:44 GMT+08:00 2019,Thu Nov 28 14:35:44 GMT+08:00 2019,Unset,planning phase,Scarecrow,TRUE
Thu Nov 28 14:48:13 GMT+08:00 2019,Thu Nov 28 15:13:13 GMT+08:00 2019,Unset,,Scarecrow,TRUE
Thu Nov 28 15:19:10 GMT+08:00 2019,Thu Nov 28 15:44:10 GMT+08:00 2019,Unset,,Scarecrow,TRUE
Thu Nov 28 16:04:52 GMT+08:00 2019,Thu Nov 28 16:29:52 GMT+08:00 2019,Unset,,Scarecrow,TRUE
Thu Nov 28 18:25:29 GMT+08:00 2019,Thu Nov 28 18:50:29 GMT+08:00 2019,Unset,,Cuckoo Clock,TRUE
Thu Nov 28 18:59:57 GMT+08:00 2019,Thu Nov 28 19:24:57 GMT+08:00 2019,Unset,,Cuckoo Clock,TRUE
Fri Nov 29 12:26:52 GMT+08:00 2019,Fri Nov 29 12:51:52 GMT+08:00 2019,Unset,,Bamboo,TRUE
Fri Nov 29 13:00:06 GMT+08:00 2019,Fri Nov 29 13:25:06 GMT+08:00 2019,Unset,,Bamboo,TRUE
Fri Nov 29 13:32:48 GMT+08:00 2019,Fri Nov 29 13:57:48 GMT+08:00 2019,Unset,,Bamboo,TRUE
Fri Nov 29 14:03:37 GMT+08:00 2019,Fri Nov 29 14:28:37 GMT+08:00 2019,Unset,,Bamboo,TRUE
Fri Nov 29 16:19:19 GMT+08:00 2019,Fri Nov 29 16:44:19 GMT+08:00 2019,Unset,,Cherry Blossom,TRUE
Fri Nov 29 16:50:52 GMT+08:00 2019,Fri Nov 29 17:15:52 GMT+08:00 2019,Unset,,Cherry Blossom,TRUE
Fri Nov 29 17:23:18 GMT+08:00 2019,Fri Nov 29 17:48:18 GMT+08:00 2019,Unset,,Cherry Blossom,TRUE
Fri Nov 29 17:56:35 GMT+08:00 2019,Fri Nov 29 18:21:35 GMT+08:00 2019,Unset,,Cherry Blossom,TRUE
Fri Nov 29 19:12:34 GMT+08:00 2019,Fri Nov 29 19:37:34 GMT+08:00 2019,Unset,,Moon Tree,TRUE
Fri Nov 29 19:44:08 GMT+08:00 2019,Fri Nov 29 20:09:08 GMT+08:00 2019,Unset,,Moon Tree,TRUE
Fri Nov 29 20:16:38 GMT+08:00 2019,Fri Nov 29 20:41:38 GMT+08:00 2019,Unset,,Moon Tree,TRUE
Fri Nov 29 20:50:24 GMT+08:00 2019,Fri Nov 29 21:15:24 GMT+08:00 2019,Unset,,Moon Tree,TRUE
Fri Nov 29 22:55:35 GMT+08:00 2019,Fri Nov 29 23:20:35 GMT+08:00 2019,Unset,,Kitty,TRUE
Fri Nov 29 23:30:19 GMT+08:00 2019,Fri Nov 29 23:55:19 GMT+08:00 2019,Unset,,Kitty,TRUE
Sat Nov 30 00:03:06 GMT+08:00 2019,Sat Nov 30 00:28:06 GMT+08:00 2019,Unset,,Kitty,TRUE
Sat Nov 30 00:36:39 GMT+08:00 2019,Sat Nov 30 01:01:39 GMT+08:00 2019,Unset,,Kitty,TRUE
Sat Nov 30 12:09:13 GMT+08:00 2019,Sat Nov 30 12:34:13 GMT+08:00 2019,Unset,,Cuckoo Clock,TRUE
Sat Nov 30 12:42:44 GMT+08:00 2019,Sat Nov 30 13:07:44 GMT+08:00 2019,Unset,,Cuckoo Clock,TRUE
Sat Nov 30 13:14:49 GMT+08:00 2019,Sat Nov 30 13:39:49 GMT+08:00 2019,Unset,,Cuckoo Clock,TRUE
Sat Nov 30 13:46:45 GMT+08:00 2019,Sat Nov 30 14:11:45 GMT+08:00 2019,Unset,,Cuckoo Clock,TRUE
Sat Nov 30 14:57:32 GMT+08:00 2019,Sat Nov 30 15:22:32 GMT+08:00 2019,Unset,,Ginkgo,TRUE
Sat Nov 30 15:33:45 GMT+08:00 2019,Sat Nov 30 15:58:45 GMT+08:00 2019,Unset,,Ginkgo,TRUE
Sat Nov 30 16:08:18 GMT+08:00 2019,Sat Nov 30 16:33:18 GMT+08:00 2019,Unset,,Ginkgo,TRUE
Sat Nov 30 16:41:45 GMT+08:00 2019,Sat Nov 30 17:06:45 GMT+08:00 2019,Unset,,Ginkgo,TRUE
Sat Nov 30 19:11:16 GMT+08:00 2019,Sat Nov 30 19:36:16 GMT+08:00 2019,Unset,,Octopus,TRUE
Sat Nov 30 19:42:44 GMT+08:00 2019,Sat Nov 30 20:07:44 GMT+08:00 2019,Unset,,Octopus,TRUE
Sat Nov 30 20:13:35 GMT+08:00 2019,Sat Nov 30 20:38:35 GMT+08:00 2019,Unset,,Octopus,TRUE
Sat Nov 30 20:44:52 GMT+08:00 2019,Sat Nov 30 21:09:52 GMT+08:00 2019,Unset,,Octopus,TRUE
Sat Nov 30 22:15:15 GMT+08:00 2019,Sat Nov 30 22:40:15 GMT+08:00 2019,Unset,,Scarecrow,TRUE
Sat Nov 30 22:46:42 GMT+08:00 2019,Sat Nov 30 23:11:42 GMT+08:00 2019,Unset,,Scarecrow,TRUE
Sat Nov 30 23:22:38 GMT+08:00 2019,Sat Nov 30 23:47:38 GMT+08:00 2019,Unset,,Scarecrow,TRUE
Sat Nov 30 23:58:03 GMT+08:00 2019,Sun Dec 01 00:23:03 GMT+08:00 2019,Unset,,Scarecrow,TRUE
Sun Dec 01 11:34:41 GMT+08:00 2019,Sun Dec 01 11:59:41 GMT+08:00 2019,Unset,,Bamboo,TRUE
Sun Dec 01 15:59:11 GMT+08:00 2019,Sun Dec 01 16:24:11 GMT+08:00 2019,Unset,,Cherry Blossom,TRUE
Sun Dec 01 16:30:36 GMT+08:00 2019,Sun Dec 01 16:55:36 GMT+08:00 2019,Unset,,Cherry Blossom,TRUE
Sun Dec 01 17:14:15 GMT+08:00 2019,Sun Dec 01 17:39:15 GMT+08:00 2019,Unset,,Cherry Blossom,TRUE
Sun Dec 01 17:45:50 GMT+08:00 2019,Sun Dec 01 18:10:50 GMT+08:00 2019,Unset,,Cherry Blossom,TRUE
Sun Dec 01 18:43:34 GMT+08:00 2019,Sun Dec 01 19:08:34 GMT+08:00 2019,Unset,,Cuckoo Clock,TRUE
Sun Dec 01 20:07:18 GMT+08:00 2019,Sun Dec 01 20:32:18 GMT+08:00 2019,Unset,,Starry Tree,TRUE
Sun Dec 01 20:39:58 GMT+08:00 2019,Sun Dec 01 21:04:58 GMT+08:00 2019,Unset,,Starry Tree,TRUE
Sun Dec 01 21:11:22 GMT+08:00 2019,Sun Dec 01 21:36:22 GMT+08:00 2019,Unset,,Starry Tree,TRUE
Sun Dec 01 21:45:22 GMT+08:00 2019,Sun Dec 01 22:10:22 GMT+08:00 2019,Unset,,Starry Tree,TRUE
Mon Dec 02 09:16:58 GMT+08:00 2019,Mon Dec 02 09:41:58 GMT+08:00 2019,Unset,,Bamboo,TRUE
Mon Dec 02 09:51:22 GMT+08:00 2019,Mon Dec 02 10:16:22 GMT+08:00 2019,Unset,,Bamboo,TRUE
Mon Dec 02 10:22:22 GMT+08:00 2019,Mon Dec 02 10:47:22 GMT+08:00 2019,Unset,,Bamboo,TRUE
Mon Dec 02 10:55:58 GMT+08:00 2019,Mon Dec 02 11:20:58 GMT+08:00 2019,Unset,,Bamboo,TRUE
Mon Dec 02 12:13:46 GMT+08:00 2019,Mon Dec 02 12:38:46 GMT+08:00 2019,Unset,,Starry Tree,TRUE
Mon Dec 02 12:45:18 GMT+08:00 2019,Mon Dec 02 13:10:18 GMT+08:00 2019,Unset,,Starry Tree,TRUE
Mon Dec 02 13:17:41 GMT+08:00 2019,Mon Dec 02 13:42:41 GMT+08:00 2019,Unset,,Starry Tree,TRUE
Mon Dec 02 13:49:21 GMT+08:00 2019,Mon Dec 02 14:14:21 GMT+08:00 2019,Unset,,Starry Tree,TRUE
Mon Dec 02 15:10:08 GMT+08:00 2019,Mon Dec 02 15:35:08 GMT+08:00 2019,Unset,,Moon Tree,TRUE
Mon Dec 02 15:37:36 GMT+08:00 2019,Mon Dec 02 16:02:36 GMT+08:00 2019,Unset,,Moon Tree,TRUE
Mon Dec 02 22:29:59 GMT+08:00 2019,Mon Dec 02 22:54:59 GMT+08:00 2019,Guitar,,Cherry Blossom,TRUE
Mon Dec 02 23:05:16 GMT+08:00 2019,Mon Dec 02 23:20:16 GMT+08:00 2019,Guitar,,Cat-tail Willow,TRUE
Wed Dec 04 12:17:12 GMT+08:00 2019,Wed Dec 04 12:42:12 GMT+08:00 2019,Unset,Sorting my holiday schedule out,Starry Tree,TRUE
Wed Dec 04 15:25:53 GMT+08:00 2019,Wed Dec 04 15:50:53 GMT+08:00 2019,Kindle,,Doggo Tree,TRUE
Wed Dec 04 23:11:37 GMT+08:00 2019,Wed Dec 04 23:41:37 GMT+08:00 2019,Guitar,,Cherry Blossom,TRUE
Wed Dec 04 23:56:39 GMT+08:00 2019,Thu Dec 05 00:16:39 GMT+08:00 2019,Guitar,sightread ,Cat-tail Willow,TRUE
Thu Dec 05 14:54:26 GMT+08:00 2019,Thu Dec 05 15:19:26 GMT+08:00 2019,Kindle,,Scarecrow,TRUE
Thu Dec 05 16:31:39 GMT+08:00 2019,Thu Dec 05 16:56:39 GMT+08:00 2019,Study,,Starry Tree,TRUE
Thu Dec 05 17:03:01 GMT+08:00 2019,Thu Dec 05 17:28:01 GMT+08:00 2019,Study,,Starry Tree,TRUE
Thu Dec 05 22:15:23 GMT+08:00 2019,Thu Dec 05 22:40:23 GMT+08:00 2019,Study,,Starry Tree,TRUE
Thu Dec 05 22:48:31 GMT+08:00 2019,Thu Dec 05 23:13:31 GMT+08:00 2019,Study,,Starry Tree,TRUE
Thu Dec 05 23:30:40 GMT+08:00 2019,Thu Dec 05 23:55:40 GMT+08:00 2019,Guitar,,Cherry Blossom,TRUE
Fri Dec 06 10:12:28 GMT+08:00 2019,Fri Dec 06 10:37:28 GMT+08:00 2019,Guitar,,Bamboo,TRUE
Sat Dec 07 14:10:00 GMT+08:00 2019,Sat Dec 07 14:35:00 GMT+08:00 2019,Kindle,,Bamboo,TRUE
Sun Dec 08 16:55:46 GMT+08:00 2019,Sun Dec 08 17:20:46 GMT+08:00 2019,Study,,Doggo Tree,TRUE
Sun Dec 08 17:28:03 GMT+08:00 2019,Sun Dec 08 17:53:03 GMT+08:00 2019,Study,,Doggo Tree,TRUE
Sun Dec 08 17:59:29 GMT+08:00 2019,Sun Dec 08 18:24:29 GMT+08:00 2019,Study,,Doggo Tree,TRUE
Sun Dec 08 18:40:59 GMT+08:00 2019,Sun Dec 08 19:05:59 GMT+08:00 2019,Study,,Doggo Tree,TRUE
Sun Dec 08 19:37:15 GMT+08:00 2019,Sun Dec 08 20:17:15 GMT+08:00 2019,Unset,Telegram stickers with gimp,Starry Tree,TRUE
Sun Dec 08 21:44:00 GMT+08:00 2019,Sun Dec 08 22:09:00 GMT+08:00 2019,Study,,Cherry Blossom,TRUE
Sun Dec 08 22:32:38 GMT+08:00 2019,Sun Dec 08 22:57:38 GMT+08:00 2019,Study,,Cherry Blossom,TRUE
Sun Dec 08 23:05:37 GMT+08:00 2019,Sun Dec 08 23:30:37 GMT+08:00 2019,Study,,Cherry Blossom,TRUE
Mon Dec 09 15:27:45 GMT+08:00 2019,Mon Dec 09 16:07:45 GMT+08:00 2019,Study,room planning and STARS,Ginkgo,TRUE
Mon Dec 09 18:29:40 GMT+08:00 2019,Mon Dec 09 18:54:40 GMT+08:00 2019,Guitar,,Octopus,TRUE
Mon Dec 09 23:03:28 GMT+08:00 2019,Mon Dec 09 23:28:28 GMT+08:00 2019,Study,,Cherry Blossom,TRUE
Mon Dec 09 23:45:34 GMT+08:00 2019,Tue Dec 10 00:10:34 GMT+08:00 2019,Study,,Cherry Blossom,TRUE
Tue Dec 10 01:06:37 GMT+08:00 2019,Tue Dec 10 01:31:37 GMT+08:00 2019,Kindle,,Moon Tree,TRUE
Tue Dec 10 10:23:52 GMT+08:00 2019,Tue Dec 10 10:48:52 GMT+08:00 2019,Guitar,,Cuckoo Clock,TRUE
Tue Dec 10 11:15:11 GMT+08:00 2019,Tue Dec 10 11:40:11 GMT+08:00 2019,Guitar,,Cuckoo Clock,TRUE
Tue Dec 10 14:27:02 GMT+08:00 2019,Tue Dec 10 14:52:02 GMT+08:00 2019,Study,,Starry Tree,TRUE
Tue Dec 10 14:59:41 GMT+08:00 2019,Tue Dec 10 15:24:41 GMT+08:00 2019,Study,,Starry Tree,TRUE
Tue Dec 10 16:54:57 GMT+08:00 2019,Tue Dec 10 17:19:57 GMT+08:00 2019,Study,,Starry Tree,TRUE
Tue Dec 10 17:26:24 GMT+08:00 2019,Tue Dec 10 17:51:24 GMT+08:00 2019,Study,,Starry Tree,TRUE
Tue Dec 10 18:09:37 GMT+08:00 2019,Tue Dec 10 18:34:37 GMT+08:00 2019,Study,,Moon Tree,TRUE
Tue Dec 10 18:49:50 GMT+08:00 2019,Tue Dec 10 19:14:50 GMT+08:00 2019,Study,,Moon Tree,TRUE
Tue Dec 10 20:12:41 GMT+08:00 2019,Tue Dec 10 20:37:41 GMT+08:00 2019,Study,,Kitty,TRUE
Tue Dec 10 20:50:51 GMT+08:00 2019,Tue Dec 10 21:15:51 GMT+08:00 2019,Study,,Kitty,TRUE
Tue Dec 10 21:44:51 GMT+08:00 2019,Tue Dec 10 22:09:51 GMT+08:00 2019,Guitar,,Cherry Blossom,TRUE
Tue Dec 10 22:28:41 GMT+08:00 2019,Tue Dec 10 22:53:41 GMT+08:00 2019,Guitar,,Cherry Blossom,TRUE
Wed Dec 11 07:44:55 GMT+08:00 2019,Wed Dec 11 08:09:55 GMT+08:00 2019,Kindle,,Ginkgo,TRUE
Wed Dec 11 11:51:15 GMT+08:00 2019,Wed Dec 11 12:16:15 GMT+08:00 2019,Kindle,,Doggo Tree,TRUE
Thu Dec 12 01:32:15 GMT+08:00 2019,Thu Dec 12 01:57:15 GMT+08:00 2019,Guitar,,Cherry Blossom,TRUE
Thu Dec 12 02:14:12 GMT+08:00 2019,Thu Dec 12 02:39:12 GMT+08:00 2019,Guitar,,Cherry Blossom,TRUE
Thu Dec 12 11:45:41 GMT+08:00 2019,Thu Dec 12 12:10:41 GMT+08:00 2019,Kindle,,Moon Tree,TRUE
Thu Dec 12 17:31:31 GMT+08:00 2019,Thu Dec 12 17:56:31 GMT+08:00 2019,Guitar,,Cherry Blossom,TRUE
Thu Dec 12 18:11:56 GMT+08:00 2019,Thu Dec 12 18:36:56 GMT+08:00 2019,Guitar,,Cherry Blossom,TRUE
Fri Dec 13 21:32:12 GMT+08:00 2019,Fri Dec 13 21:57:12 GMT+08:00 2019,Study,,Space Tree,TRUE
Fri Dec 13 22:06:24 GMT+08:00 2019,Fri Dec 13 22:31:24 GMT+08:00 2019,Study,,Space Tree,TRUE
Fri Dec 13 22:41:49 GMT+08:00 2019,Fri Dec 13 23:06:49 GMT+08:00 2019,Study,,Space Tree,TRUE
Fri Dec 13 23:18:55 GMT+08:00 2019,Fri Dec 13 23:43:55 GMT+08:00 2019,Study,,Space Tree,TRUE
Sat Dec 14 11:03:34 GMT+08:00 2019,Sat Dec 14 11:28:34 GMT+08:00 2019,Guitar,,Unicorn Tree,TRUE
Sat Dec 14 15:40:56 GMT+08:00 2019,Sat Dec 14 16:05:56 GMT+08:00 2019,Guitar,,Unicorn Tree,TRUE
Sun Dec 15 11:35:29 GMT+08:00 2019,Sun Dec 15 12:00:29 GMT+08:00 2019,Guitar,,Doggo Tree,TRUE
Mon Dec 16 01:40:17 GMT+08:00 2019,Mon Dec 16 02:05:17 GMT+08:00 2019,Guitar,,Doggo Tree,TRUE
Mon Dec 16 11:35:55 GMT+08:00 2019,Mon Dec 16 12:00:55 GMT+08:00 2019,Guitar,,Doggo Tree,TRUE
Mon Dec 16 12:14:43 GMT+08:00 2019,Mon Dec 16 12:39:43 GMT+08:00 2019,Guitar,,Doggo Tree,TRUE
Mon Dec 16 21:00:29 GMT+08:00 2019,Mon Dec 16 21:25:29 GMT+08:00 2019,Study,,Cat-tail Willow,TRUE
Mon Dec 16 21:43:32 GMT+08:00 2019,Mon Dec 16 22:08:32 GMT+08:00 2019,Study,,Space Tree,TRUE
Mon Dec 16 22:19:32 GMT+08:00 2019,Mon Dec 16 22:44:32 GMT+08:00 2019,Kindle,,Scarecrow,TRUE
Mon Dec 16 23:47:04 GMT+08:00 2019,Tue Dec 17 00:12:04 GMT+08:00 2019,Study,,Space Tree,TRUE
Tue Dec 17 00:24:06 GMT+08:00 2019,Tue Dec 17 00:49:06 GMT+08:00 2019,Study,,Space Tree,TRUE
Tue Dec 17 11:45:09 GMT+08:00 2019,Tue Dec 17 12:10:09 GMT+08:00 2019,Study,,Star Coral,TRUE
Tue Dec 17 12:55:37 GMT+08:00 2019,Tue Dec 17 13:20:37 GMT+08:00 2019,Kindle,,Cuckoo Clock,TRUE
Tue Dec 17 13:34:51 GMT+08:00 2019,Tue Dec 17 13:59:51 GMT+08:00 2019,Guitar,,Cherry Blossom,TRUE
Wed Dec 18 10:00:39 GMT+08:00 2019,Wed Dec 18 10:25:39 GMT+08:00 2019,Guitar,,Cherry Blossom,TRUE
Wed Dec 18 10:34:52 GMT+08:00 2019,Wed Dec 18 10:59:52 GMT+08:00 2019,Guitar,till ex 59,Cherry Blossom,TRUE
Wed Dec 18 16:30:58 GMT+08:00 2019,Wed Dec 18 16:55:58 GMT+08:00 2019,Study,,Cuckoo Clock,TRUE
Wed Dec 18 17:02:55 GMT+08:00 2019,Wed Dec 18 17:27:55 GMT+08:00 2019,Study,,Cuckoo Clock,TRUE
Wed Dec 18 17:57:24 GMT+08:00 2019,Wed Dec 18 18:22:24 GMT+08:00 2019,Study,,Cuckoo Clock,TRUE
Wed Dec 18 18:25:32 GMT+08:00 2019,Wed Dec 18 18:50:32 GMT+08:00 2019,Study,,Cuckoo Clock,TRUE
Wed Dec 18 20:29:47 GMT+08:00 2019,Wed Dec 18 21:29:47 GMT+08:00 2019,Study,,Starry Tree,TRUE
Wed Dec 18 21:40:23 GMT+08:00 2019,Wed Dec 18 22:05:23 GMT+08:00 2019,Study,,Starry Tree,TRUE
Wed Dec 18 22:48:45 GMT+08:00 2019,Wed Dec 18 23:13:45 GMT+08:00 2019,Kindle,,Bamboo,TRUE
Thu Dec 19 12:36:22 GMT+08:00 2019,Thu Dec 19 13:01:22 GMT+08:00 2019,Kindle,,Bamboo,TRUE
Thu Dec 19 18:34:23 GMT+08:00 2019,Thu Dec 19 18:59:23 GMT+08:00 2019,Guitar,,Space Tree,TRUE
Thu Dec 19 20:28:35 GMT+08:00 2019,Thu Dec 19 20:53:35 GMT+08:00 2019,Guitar,,Starry Tree,TRUE
Thu Dec 19 21:11:35 GMT+08:00 2019,Thu Dec 19 21:36:35 GMT+08:00 2019,Study,,Cat-tail Willow,TRUE
Thu Dec 19 23:05:58 GMT+08:00 2019,Thu Dec 19 23:30:58 GMT+08:00 2019,Study,,Cat-tail Willow,TRUE
Fri Dec 20 11:50:07 GMT+08:00 2019,Fri Dec 20 12:15:07 GMT+08:00 2019,Kindle,,Cuckoo Clock,TRUE
Sat Dec 21 12:26:53 GMT+08:00 2019,Sat Dec 21 12:51:53 GMT+08:00 2019,Guitar,,Unicorn Tree,TRUE
Sat Dec 21 14:54:45 GMT+08:00 2019,Sat Dec 21 15:34:45 GMT+08:00 2019,Unset,Migrating,Ginkgo,TRUE
Sat Dec 21 18:53:38 GMT+08:00 2019,Sat Dec 21 19:18:38 GMT+08:00 2019,Kindle,,Starry Tree,TRUE
Tue Dec 24 22:49:34 GMT+08:00 2019,Tue Dec 24 23:14:34 GMT+08:00 2019,Guitar,,Starry Tree,TRUE
Tue Dec 24 23:45:11 GMT+08:00 2019,Wed Dec 25 00:10:11 GMT+08:00 2019,Guitar,,Starry Tree,TRUE
Thu Dec 26 16:51:32 GMT+08:00 2019,Thu Dec 26 17:16:32 GMT+08:00 2019,Study,,Moon Tree,TRUE
Thu Dec 26 17:25:02 GMT+08:00 2019,Thu Dec 26 17:50:02 GMT+08:00 2019,Study,,Moon Tree,TRUE
Thu Dec 26 17:59:31 GMT+08:00 2019,Thu Dec 26 18:24:31 GMT+08:00 2019,Study,,Moon Tree,TRUE
Thu Dec 26 18:37:35 GMT+08:00 2019,Thu Dec 26 19:02:35 GMT+08:00 2019,Study,,Moon Tree,TRUE
Thu Dec 26 20:10:59 GMT+08:00 2019,Thu Dec 26 20:35:59 GMT+08:00 2019,Kindle,,Starry Tree,TRUE
Thu Dec 26 21:52:18 GMT+08:00 2019,Thu Dec 26 22:17:18 GMT+08:00 2019,Guitar,,Cherry Blossom,TRUE
Thu Dec 26 22:35:03 GMT+08:00 2019,Thu Dec 26 23:00:03 GMT+08:00 2019,Guitar,,Coconut Tree,TRUE
Fri Dec 27 16:01:34 GMT+08:00 2019,Fri Dec 27 16:26:34 GMT+08:00 2019,Study,,Coconut Tree,TRUE
Fri Dec 27 16:31:43 GMT+08:00 2019,Fri Dec 27 16:56:43 GMT+08:00 2019,Study,,Coconut Tree,TRUE
Fri Dec 27 17:27:02 GMT+08:00 2019,Fri Dec 27 17:52:02 GMT+08:00 2019,Guitar,,Ginkgo,TRUE
Fri Dec 27 18:01:48 GMT+08:00 2019,Fri Dec 27 18:26:48 GMT+08:00 2019,Guitar,,Ginkgo,TRUE
Fri Dec 27 18:39:43 GMT+08:00 2019,Fri Dec 27 19:04:43 GMT+08:00 2019,Guitar,,Ginkgo,TRUE
Fri Dec 27 19:30:13 GMT+08:00 2019,Fri Dec 27 19:55:13 GMT+08:00 2019,Kindle,,Star Coral,TRUE
Sat Dec 28 16:37:48 GMT+08:00 2019,Sat Dec 28 17:02:48 GMT+08:00 2019,Study,,Coconut Tree,TRUE
Sat Dec 28 17:41:41 GMT+08:00 2019,Sat Dec 28 18:06:41 GMT+08:00 2019,Study,,Coconut Tree,TRUE
Sat Dec 28 19:16:18 GMT+08:00 2019,Sat Dec 28 20:16:18 GMT+08:00 2019,Guitar,,Moon Tree,TRUE
Sat Dec 28 21:21:35 GMT+08:00 2019,Sat Dec 28 21:46:35 GMT+08:00 2019,Guitar,,Moon Tree,TRUE
Mon Dec 30 18:40:56 GMT+08:00 2019,Mon Dec 30 19:05:56 GMT+08:00 2019,Guitar,,Moon Tree,TRUE
Tue Dec 31 11:26:45 GMT+08:00 2019,Tue Dec 31 11:51:45 GMT+08:00 2019,Guitar,,Space Tree,TRUE
Wed Jan 08 15:31:10 GMT+08:00 2020,Wed Jan 08 15:56:10 GMT+08:00 2020,Guitar,,Cherry Blossom,TRUE
Wed Jan 08 16:15:44 GMT+08:00 2020,Wed Jan 08 16:40:44 GMT+08:00 2020,Guitar,,Cherry Blossom,TRUE
Thu Jan 09 18:58:41 GMT+08:00 2020,Thu Jan 09 19:23:41 GMT+08:00 2020,Guitar,,Moon Tree,TRUE
Thu Jan 09 20:23:00 GMT+08:00 2020,Thu Jan 09 20:48:00 GMT+08:00 2020,Guitar,,Moon Tree,TRUE
Tue Jan 14 16:20:14 GMT+08:00 2020,Tue Jan 14 16:45:14 GMT+08:00 2020,Study,,Doggo Tree,TRUE
Tue Jan 14 21:39:14 GMT+08:00 2020,Tue Jan 14 22:04:14 GMT+08:00 2020,Study,,Octopus,TRUE
Tue Jan 14 22:15:47 GMT+08:00 2020,Tue Jan 14 22:40:47 GMT+08:00 2020,Guitar,,Octopus,TRUE
Tue Jan 14 23:08:03 GMT+08:00 2020,Tue Jan 14 23:33:03 GMT+08:00 2020,Kindle,,Cherry Blossom,TRUE
Wed Jan 15 09:53:27 GMT+08:00 2020,Wed Jan 15 10:08:27 GMT+08:00 2020,Meditation,,Coconut Tree,TRUE
Wed Jan 15 10:29:15 GMT+08:00 2020,Wed Jan 15 10:54:15 GMT+08:00 2020,Guitar,,Space Tree,TRUE
Wed Jan 15 11:05:09 GMT+08:00 2020,Wed Jan 15 11:30:09 GMT+08:00 2020,Guitar,,Space Tree,TRUE
Wed Jan 15 13:53:24 GMT+08:00 2020,Wed Jan 15 14:18:24 GMT+08:00 2020,Study,,Scarecrow,TRUE
Wed Jan 15 15:13:24 GMT+08:00 2020,Wed Jan 15 15:38:24 GMT+08:00 2020,Study,,Scarecrow,TRUE
Wed Jan 15 15:48:24 GMT+08:00 2020,Wed Jan 15 16:13:24 GMT+08:00 2020,Study,,Scarecrow,TRUE
Wed Jan 15 16:23:54 GMT+08:00 2020,Wed Jan 15 16:48:54 GMT+08:00 2020,Study,,Scarecrow,TRUE
Wed Jan 15 23:57:41 GMT+08:00 2020,Thu Jan 16 00:22:41 GMT+08:00 2020,Kindle,,Unicorn Tree,TRUE
Thu Jan 16 07:58:38 GMT+08:00 2020,Thu Jan 16 08:13:38 GMT+08:00 2020,Meditation,,Octopus,TRUE
Thu Jan 16 08:36:08 GMT+08:00 2020,Thu Jan 16 09:01:08 GMT+08:00 2020,Guitar,,Starry Tree,TRUE
Thu Jan 16 13:32:55 GMT+08:00 2020,Thu Jan 16 13:57:55 GMT+08:00 2020,Guitar,,Starry Tree,TRUE
Thu Jan 16 14:33:20 GMT+08:00 2020,Thu Jan 16 14:58:20 GMT+08:00 2020,Study,,Kitty,TRUE
Thu Jan 16 15:04:45 GMT+08:00 2020,Thu Jan 16 15:29:45 GMT+08:00 2020,Study,,Kitty,TRUE
Thu Jan 16 15:42:02 GMT+08:00 2020,Thu Jan 16 16:07:02 GMT+08:00 2020,Study,,Kitty,TRUE
Thu Jan 16 16:18:28 GMT+08:00 2020,Thu Jan 16 16:43:28 GMT+08:00 2020,Study,,Kitty,TRUE
Thu Jan 16 23:23:45 GMT+08:00 2020,Thu Jan 16 23:48:45 GMT+08:00 2020,Study,,Kitty,TRUE
Fri Jan 17 07:37:08 GMT+08:00 2020,Fri Jan 17 07:52:08 GMT+08:00 2020,Meditation,,Unicorn Tree,TRUE
Fri Jan 17 12:01:47 GMT+08:00 2020,Fri Jan 17 12:26:47 GMT+08:00 2020,Study,,Cuckoo Clock,TRUE
Fri Jan 17 12:37:21 GMT+08:00 2020,Fri Jan 17 13:02:21 GMT+08:00 2020,Study,,Cuckoo Clock,TRUE
